"subject","item","Provo_ID","list","word","word_ID","ended_on","duration","sound","Pool","new_time","log_duration"
1,4,11,"A",28,"artifacts","response",529.740000002959,"silence","University pool",43575,6.27238632014713
1,4,11,"A",29,"from","response",599.302000005962,"silence","University pool",43575,6.39576564469528
1,4,11,"A",30,"the","response",289.103000002971,"silence","University pool",43576,5.66678302601091
1,4,11,"A",31,"island's","response",333.133000011905,"silence","University pool",43576,5.80854180967687
1,4,11,"A",32,"history.","response",409.431999999972,"silence","University pool",43576,6.01477083333815
1,4,11,"A",33,"The","response",436.522000005934,"silence","University pool",43577,6.07883877493955
1,4,11,"A",34,"art","response",414.882000002952,"silence","University pool",43577,6.02799414245689
1,4,11,"A",35,"of","response",322.620000011928,"silence","University pool",43578,5.77647516008661
1,4,11,"A",36,"writing","response",438.294000008958,"silence","University pool",43578,6.08288991809757
1,4,11,"A",37,"was","response",315.683000008925,"silence","University pool",43578,5.7547385455519
1,4,11,"A",38,"not","response",377.367000008933,"silence","University pool",43579,5.93321818875343
1,4,11,"A",39,"known","response",411.734000005934,"silence","University pool",43579,6.02037750978649
1,4,11,"A",40,"in","response",417.802000005962,"silence","University pool",43580,6.03500763610469
1,4,11,"A",41,"any","response",407.540000011912,"silence","University pool",43580,6.01013908740202
1,4,11,"A",42,"nearby","response",375.603000000003,"silence","University pool",43580,5.92853273452266
1,4,11,"A",43,"islands","response",433.5,"silence","University pool",43581,6.0718917962206
1,4,11,"A",44,"and","response",378.518000005977,"silence","University pool",43581,5.93626362790521
1,4,11,"A",45,"the","response",340.783000002964,"silence","University pool",43582,5.83124591109057
1,4,11,"A",46,"script's","response",517.968000002962,"silence","University pool",43582,6.24991346429521
1,4,11,"A",47,"mere","response",437.091000005952,"silence","University pool",43583,6.08014141141696
1,4,11,"A",48,"existence","response",380.818000000028,"silence","University pool",43583,5.94232157070771
1,4,11,"A",49,"is","response",467.833000011917,"silence","University pool",43583,6.14811139465459
1,4,11,"A",50,"sufficient","response",444.463000008953,"silence","University pool",43584,6.09686681191444
1,4,11,"A",51,"to","response",510.607000000018,"silence","University pool",43584,6.23560021407498
1,4,11,"A",52,"confound","response",533.803000005952,"silence","University pool",43585,6.28002685704821
1,4,11,"A",53,"anthropologists.","response",2056.85400001192,"silence","University pool",43587,7.62893290998857
1,1,2,"A",1,"days","response",402.592000008968,"silence","University pool",43605,5.997923642191
1,1,2,"A",2,"later,","response",337.434000008914,"silence","University pool",43605,5.82136993565997
1,1,2,"A",3,"the","response",341.015000000014,"silence","University pool",43605,5.8319264645859
1,1,2,"A",4,"British","response",290.415000011912,"silence","University pool",43606,5.67131093455025
1,1,2,"A",5,"astronomer","response",256.373000011896,"silence","University pool",43606,5.54663341533587
1,1,2,"A",6,"Richard","response",664.015000011947,"silence","University pool",43607,6.49830473960071
1,1,2,"A",7,"Carrington","response",465.697000002954,"silence","University pool",43607,6.14353520805853
1,1,2,"A",8,"was","response",462.618000011949,"silence","University pool",43608,6.13690165957201
1,1,2,"A",9,"observing","response",457.31000001193,"silence","University pool",43608,6.12536149793406
1,1,2,"A",10,"the","response",451.657000000007,"silence","University pool",43608,6.11292304220265
1,1,2,"A",11,"interesting","response",362.036000005959,"silence","University pool",43609,5.89174365441147
1,1,2,"A",12,"sunspot","response",357.343000008957,"silence","University pool",43609,5.87869610486061
1,1,2,"A",13,"group","response",689.398000005982,"silence","University pool",43610,6.53581875301384
1,1,2,"A",14,"through","response",493.096000002988,"silence","University pool",43610,6.2007038812584
1,1,2,"A",15,"his","response",413.391000011936,"silence","University pool",43611,6.02439387635741
1,1,2,"A",16,"telescope","response",388.389000011899,"silence","University pool",43611,5.96200741472852
1,1,2,"A",17,"when","response",453.06500000594,"silence","University pool",43612,6.11603560306146
1,1,2,"A",18,"he","response",317.197000011918,"silence","University pool",43612,5.75952303199818
1,1,2,"A",19,"saw","response",303.531000002986,"silence","University pool",43612,5.71548374697368
1,1,2,"A",20,"what","response",369.057000011904,"silence","University pool",43613,5.910951103688
1,1,2,"A",21,"he","response",311.49800000299,"silence","University pool",43613,5.74139291767075
1,1,2,"A",22,"described","response",354.713000008953,"silence","University pool",43613,5.87130901182392
1,1,2,"A",23,"as","response",297.446000002965,"silence","University pool",43614,5.6952326959152
1,1,2,"A",24,"""two","response",338.052000000025,"silence","University pool",43614,5.82319972980383
1,1,2,"A",25,"patches","response",483.878000002995,"silence","University pool",43615,6.18183280883312
1,1,2,"A",26,"of","response",315.733000005945,"silence","University pool",43615,5.75489691973666
1,1,2,"A",27,"intensely","response",479.413000011933,"silence","University pool",43615,6.17256243888738
1,1,2,"A",28,"bright","response",388.31500000594,"silence","University pool",43616,5.96181686593212
1,1,2,"A",29,"and","response",345.707000011927,"silence","University pool",43616,5.84559159552769
1,1,2,"A",30,"white","response",349.764000005962,"silence","University pool",43617,5.85725864135336
1,1,2,"A",31,"light""","response",343.277000011934,"silence","University pool",43617,5.83853770145822
1,1,2,"A",32,"over","response",498.630000008969,"silence","University pool",43617,6.21186433776912
1,1,2,"A",33,"the","response",352.803000011947,"silence","University pool",43618,5.86590982753171
1,1,2,"A",34,"sunspots.","response",359.65600001195,"silence","University pool",43618,5.88514801909357
1,1,2,"A",35,"He","response",549.962000005937,"silence","University pool",43619,6.30984918494133
1,1,2,"A",36,"jotted","response",503.485999999975,"silence","University pool",43619,6.22155590640953
1,1,2,"A",37,"a","response",317.276000011945,"silence","University pool",43620,5.7597720575688
1,1,2,"A",38,"note","response",366.982000008924,"silence","University pool",43620,5.90531280055455
1,1,2,"A",39,"in","response",410.113000008918,"silence","University pool",43620,6.0164327315028
1,1,2,"A",40,"his","response",501.09600000002,"silence","University pool",43621,6.21679769949522
1,1,2,"A",41,"painstaking","response",645.523999999976,"silence","University pool",43622,6.47006239007573
1,1,2,"A",42,"record.","response",646.941999999981,"silence","University pool",43622,6.47225664596942
1,1,2,"A",43,"That","response",570.685000002966,"silence","University pool",43623,6.34683739369097
1,1,2,"A",44,"night","response",350.145000008924,"silence","University pool",43623,5.8583473544306
1,1,2,"A",45,"there","response",334.257000002952,"silence","University pool",43624,5.81191015817997
1,1,2,"A",46,"was","response",406.990000011923,"silence","University pool",43624,6.00878861514547
1,1,2,"A",47,"scarcely","response",363.537000000011,"silence","University pool",43624,5.8958810799641
1,1,2,"A",48,"a","response",600.607000000018,"silence","University pool",43625,6.397940810493
1,1,2,"A",49,"square","response",398.664999999979,"silence","University pool",43625,5.98812146523167
1,1,2,"A",50,"inch","response",347.79800000001,"silence","University pool",43626,5.85162185147239
1,1,2,"A",51,"of","response",393.166000002995,"silence","University pool",43626,5.97423191455206
1,1,2,"A",52,"earth","response",369.536000005959,"silence","University pool",43626,5.91224816461654
1,1,2,"A",53,"that","response",376.972000002977,"silence","University pool",43627,5.93217091414069
1,1,2,"A",54,"was","response",320.007000005979,"silence","University pool",43627,5.7683428705732
1,1,2,"A",55,"not","response",352.404000011913,"silence","University pool",43628,5.86477824476921
1,1,2,"A",56,"illuminated","response",598.650000008929,"silence","University pool",43628,6.39467712017777
1,1,2,"A",57,"by","response",499.79700000002,"silence","University pool",43629,6.21420201598192
1,1,2,"A",58,"aurora.","response",2449.75700001192,"silence","University pool",43631,7.80374411495114
1,7,15,"A",1,"Anderson,","response",1100.155000003,"silence","University pool",43652,7.00320635795334
1,7,15,"A",2,"considered","response",427.885000008915,"silence","University pool",43653,6.05885446790979
1,7,15,"A",3,"a","response",502.497000005969,"silence","University pool",43653,6.21958966977803
1,7,15,"A",4,"key","response",349.313000000024,"silence","University pool",43653,5.85596836841203
1,7,15,"A",5,"witness","response",316.705000011949,"silence","University pool",43654,5.75797074126951
1,7,15,"A",6,"by","response",308.792000011948,"silence","University pool",43654,5.73266791111798
1,7,15,"A",7,"the","response",312.89900000894,"silence","University pool",43654,5.74588045478906
1,7,15,"A",8,"prosecution,","response",381.512999999977,"silence","University pool",43655,5.9441449261596
1,7,15,"A",9,"vowed","response",401.421000011906,"silence","University pool",43655,5.9950107519143
1,7,15,"A",10,"he","response",408.253000008932,"silence","University pool",43656,6.01188708028391
1,7,15,"A",11,"wouldn't","response",461.850000003004,"silence","University pool",43656,6.13524016304512
1,7,15,"A",12,"testify","response",339.983000005945,"silence","University pool",43657,5.82889561637765
1,7,15,"A",13,"when","response",601.168000005942,"silence","University pool",43657,6.39887442959253
1,7,15,"A",14,"served","response",414.325000011944,"silence","University pool",43658,6.02665069003844
1,7,15,"A",15,"a","response",333.235000005981,"silence","University pool",43658,5.80884794681092
1,7,15,"A",16,"subpoena","response",576.837999999989,"silence","University pool",43659,6.3575614645219
1,7,15,"A",17,"last","response",549.587999999989,"silence","University pool",43659,6.30916890660862
1,7,15,"A",18,"week.","response",330.125000005937,"silence","University pool",43659,5.79947137063528
1,7,15,"A",19,"His","response",397.121000002953,"silence","University pool",43660,5.98424102015105
1,7,15,"A",20,"lawyers","response",297.879000002984,"silence","University pool",43660,5.69668736379029
1,7,15,"A",21,"said","response",346.598999999987,"silence","University pool",43661,5.84816849210708
1,7,15,"A",22,"he","response",272.722999999998,"silence","University pool",43661,5.60845662806248
1,7,15,"A",23,"was","response",255.966000008921,"silence","University pool",43661,5.54504462319405
1,7,15,"A",24,"prepared","response",314.683000005956,"silence","University pool",43661,5.75156578292887
1,7,15,"A",25,"for","response",352.759000002989,"silence","University pool",43662,5.86578510423591
1,7,15,"A",26,"a","response",291.304000000004,"silence","University pool",43662,5.67436739541936
1,7,15,"A",27,"third","response",357.319000002986,"silence","University pool",43662,5.87862894022619
1,7,15,"A",28,"prison","response",362.299000002968,"silence","University pool",43663,5.89246983776189
1,7,15,"A",29,"stay","response",338.882000008947,"silence","University pool",43663,5.82565196421617
1,7,15,"A",30,"to","response",294.959000008937,"silence","University pool",43663,5.68683636366023
1,7,15,"A",31,"maintain","response",371.324000002991,"silence","University pool",43664,5.91707499686138
1,7,15,"A",32,"his","response",282.244000005943,"silence","University pool",43664,5.64277194507466
1,7,15,"A",33,"silence.","response",306.119000008912,"silence","University pool",43664,5.7239739152727
1,7,15,"A",34,"Anderson","response",319.190000011935,"silence","University pool",43665,5.7657865368015
1,7,15,"A",35,"was","response",503.987000002991,"silence","University pool",43665,6.22255047409385
1,7,15,"A",36,"released","response",277.260000002978,"silence","University pool",43666,5.62495569412097
1,7,15,"A",37,"July","response",532.885000005946,"silence","University pool",43666,6.27830564104759
1,7,15,"A",38,"20","response",279.952000011923,"silence","University pool",43666,5.63461815994485
1,7,15,"A",39,"after","response",561.575000011944,"silence","University pool",43667,6.3307453360725
1,7,15,"A",40,"a","response",878.663000005938,"silence","University pool",43668,6.77840143396296
1,7,15,"A",41,"two-week","response",338.372000008938,"silence","University pool",43668,5.82414588201836
1,7,15,"A",42,"stay","response",341.671000005968,"silence","University pool",43669,5.83384828576827
1,7,15,"A",43,"for","response",331.353000011935,"silence","University pool",43669,5.8031842723998
1,7,15,"A",44,"previously","response",345.080000000016,"silence","University pool",43669,5.84377627420842
1,7,15,"A",45,"declining","response",359.056000011915,"silence","University pool",43670,5.8834783652144
1,7,15,"A",46,"to","response",507.817000008945,"silence","University pool",43670,6.23012114647497
1,7,15,"A",47,"testify","response",368.719999999972,"silence","University pool",43671,5.91003754841218
1,7,15,"A",48,"before","response",271.685000002966,"silence","University pool",43671,5.60464330696926
1,7,15,"A",49,"a","response",316.080000005953,"silence","University pool",43671,5.75599534612197
1,7,15,"A",50,"different","response",369.367000005965,"silence","University pool",43672,5.91179072973554
1,7,15,"A",51,"grand","response",357.757000005979,"silence","University pool",43672,5.87985398499839
1,7,15,"A",52,"jury.","response",465.816999999981,"silence","University pool",43672,6.14379285313459
1,13,51,"A",1,"industry","response",454.574000008928,"silence","University pool",43688,6.11936071666567
1,13,51,"A",2,"may","response",391.902000005939,"silence","University pool",43688,5.97101180855041
1,13,51,"A",3,"not","response",558.46100000001,"silence","University pool",43689,6.32518478616953
1,13,51,"A",4,"know","response",367.002000005974,"silence","University pool",43689,5.90536729764728
1,13,51,"A",5,"it,","response",315.40800000896,"silence","University pool",43690,5.75386703885203
1,13,51,"A",6,"but","response",284.463000005984,"silence","University pool",43690,5.65060319240576
1,13,51,"A",7,"debate","response",276.502000003005,"silence","University pool",43690,5.62221805422015
1,13,51,"A",8,"in","response",299.31600000296,"silence","University pool",43691,5.70149987150854
1,13,51,"A",9,"Congress","response",276.306000011915,"silence","University pool",43691,5.62150894726332
1,13,51,"A",10,"over","response",332.213999999978,"silence","University pool",43691,5.8057793395783
1,13,51,"A",11,"reforming","response",338.618000011949,"silence","University pool",43692,5.82487262839226
1,13,51,"A",12,"the","response",335.975000003004,"silence","University pool",43692,5.81703675244207
1,13,51,"A",13,"federal","response",280.559000008914,"silence","University pool",43692,5.63678404155737
1,13,51,"A",14,"government's","response",305.198000003002,"silence","University pool",43693,5.72096074631872
1,13,51,"A",15,"regulatory","response",425.870000011928,"silence","University pool",43693,6.05413413540602
1,13,51,"A",16,"apparatus","response",427.684000002977,"silence","University pool",43693,6.05838460514096
1,13,51,"A",17,"may","response",327.15600001195,"silence","University pool",43694,5.79043712139501
1,13,51,"A",18,"profoundly","response",364.274000003003,"silence","University pool",43694,5.89790633172561
1,13,51,"A",19,"improve","response",435.930000002962,"silence","University pool",43695,6.07748168000751
1,13,51,"A",20,"companies'","response",291.97600000893,"silence","University pool",43695,5.67667160714011
1,13,51,"A",21,"ability","response",390.667000011948,"silence","University pool",43695,5.96785553474139
1,13,51,"A",22,"to","response",325.786000011896,"silence","University pool",43696,5.78624072413323
1,13,51,"A",23,"survive.","response",259.771999999997,"silence","University pool",43696,5.55980432321662
1,13,51,"A",24,"This","response",360.94100000296,"silence","University pool",43696,5.8887145100811
1,13,51,"A",25,"week","response",552.710000005958,"silence","University pool",43697,6.31483345168433
1,13,51,"A",26,"the","response",283.113000011945,"silence","University pool",43697,5.6458461112753
1,13,51,"A",27,"Senate","response",277.714000011911,"silence","University pool",43697,5.62659180720085
1,13,51,"A",28,"seems","response",327.865000002959,"silence","University pool",43698,5.79260193830281
1,13,51,"A",29,"poised","response",346.469999999972,"silence","University pool",43698,5.84779623479502
1,13,51,"A",30,"to","response",865.473000005935,"silence","University pool",43699,6.76327617829597
1,13,51,"A",31,"join","response",272.23300001194,"silence","University pool",43699,5.60665831729941
1,13,51,"A",32,"the","response",322.702000011923,"silence","University pool",43700,5.77672929678251
1,13,51,"A",33,"House","response",336.638000008941,"silence","University pool",43700,5.81900816905356
1,13,51,"A",34,"in","response",282.545000008948,"silence","University pool",43700,5.64383782996793
1,13,51,"A",35,"a","response",276.677000000025,"silence","University pool",43701,5.62285076082274
1,13,51,"A",36,"massive","response",263.071999999986,"silence","University pool",43701,5.57242775896967
1,13,51,"A",37,"overhaul","response",407.790000011912,"silence","University pool",43701,6.01075233604448
1,13,51,"A",38,"of","response",344.048000002978,"silence","University pool",43702,5.84078118253169
1,13,51,"A",39,"the","response",263.546000003,"silence","University pool",43702,5.57422792581173
1,13,51,"A",40,"way","response",335.467000002973,"silence","University pool",43702,5.81552359092713
1,13,51,"A",41,"in","response",293.927000008931,"silence","University pool",43702,5.68333143721796
1,13,51,"A",42,"which","response",417.074000000022,"silence","University pool",43703,6.03326366408861
1,13,51,"A",43,"bureaucrats","response",312.821999999986,"silence","University pool",43703,5.74563433867872
1,13,51,"A",44,"enact","response",389.080000011949,"silence","University pool",43704,5.96378497803195
1,13,51,"A",45,"regulations","response",402.510000008915,"silence","University pool",43704,5.99771994129264
1,13,51,"A",46,"that","response",832.894000008935,"silence","University pool",43705,6.72490638318013
1,13,51,"A",47,"are","response",315.409000002954,"silence","University pool",43705,5.75387020932459
1,13,51,"A",48,"strangling","response",323.743000005954,"silence","University pool",43706,5.77994999117677
1,13,51,"A",49,"the","response",490.37300000299,"silence","University pool",43706,6.19516632601615
1,13,51,"A",50,"life","response",280.847000005946,"silence","University pool",43706,5.63781003708392
1,13,51,"A",51,"out","response",477.62100000598,"silence","University pool",43707,6.16881753097351
1,13,51,"A",52,"of","response",498.805000011926,"silence","University pool",43707,6.21221523783729
1,13,51,"A",53,"companies.","response",435.355000011914,"silence","University pool",43708,6.0761617902481
1,10,48,"A",1,"in","response",350.723000011931,"silence","University pool",43725,5.85999673814915
1,10,48,"A",2,"the","response",276.847000005946,"silence","University pool",43726,5.62346500703886
1,10,48,"A",3,"United","response",278.426000003004,"silence","University pool",43726,5.629152314915
1,10,48,"A",4,"States,","response",368.809999999998,"silence","University pool",43726,5.91028160628229
1,10,48,"A",5,"Colombian","response",515.209000005969,"silence","University pool",43727,6.24457264359325
1,10,48,"A",6,"legislation","response",303.801000008942,"silence","University pool",43727,5.71637288182492
1,10,48,"A",7,"requires","response",294.419999999984,"silence","University pool",43728,5.68500731932981
1,10,48,"A",8,"travelers","response",325.747000011906,"silence","University pool",43728,5.7861210064826
1,10,48,"A",9,"entering","response",483.974999999977,"silence","University pool",43728,6.18203325248996
1,10,48,"A",10,"the","response",257.505000005942,"silence","University pool",43729,5.55103913741408
1,10,48,"A",11,"country","response",340.985999999975,"silence","University pool",43729,5.83184142072216
1,10,48,"A",12,"to","response",282.839000008942,"silence","University pool",43729,5.64487783119359
1,10,48,"A",13,"declare","response",274.487000002991,"silence","University pool",43730,5.61490390100477
1,10,48,"A",14,"cash","response",326.218000011926,"silence","University pool",43730,5.7875658695717
1,10,48,"A",15,"in","response",328.202000011923,"silence","University pool",43730,5.79362927251897
1,10,48,"A",16,"excess","response",305.972000011941,"silence","University pool",43731,5.72349359453676
1,10,48,"A",17,"of","response",338.860000005981,"silence","University pool",43731,5.82558704274761
1,10,48,"A",18,"ten","response",298.48700000596,"silence","University pool",43731,5.69872638081547
1,10,48,"A",19,"thousand","response",308.778000008955,"silence","University pool",43732,5.73262257211837
1,10,48,"A",20,"dollars.","response",393.975000005972,"silence","University pool",43732,5.97628745552329
1,10,48,"A",21,"Concealing","response",397.618000005954,"silence","University pool",43732,5.98549174540244
1,10,48,"A",22,"more","response",507.897000002966,"silence","University pool",43733,6.23027867112105
1,10,48,"A",23,"than","response",348.319000008923,"silence","University pool",43733,5.85311872658445
1,10,48,"A",24,"that","response",316.02500000596,"silence","University pool",43734,5.75582132440048
1,10,48,"A",25,"amount","response",270.750000011933,"silence","University pool",43734,5.60119588592517
1,10,48,"A",26,"to","response",365.770000011893,"silence","University pool",43734,5.90200472059768
1,10,48,"A",27,"transport","response",335.212000002968,"silence","University pool",43735,5.81476316749867
1,10,48,"A",28,"it","response",536.896000008914,"silence","University pool",43735,6.28580440724043
1,10,48,"A",29,"into","response",356.819000008923,"silence","University pool",43735,5.87722865043415
1,10,48,"A",30,"or","response",498.877000005974,"silence","University pool",43736,6.21235957239313
1,10,48,"A",31,"out","response",318.387000002956,"silence","University pool",43736,5.76326762400025
1,10,48,"A",32,"of","response",334.825000011944,"silence","University pool",43737,5.81360800730886
1,10,48,"A",33,"the","response",301.087000005937,"silence","University pool",43737,5.70739925955043
1,10,48,"A",34,"country","response",361.519000002998,"silence","University pool",43737,5.8903145990088
1,10,48,"A",35,"is","response",308.211000002979,"silence","University pool",43738,5.73078461336844
1,10,48,"A",36,"a","response",330.101000002993,"silence","University pool",43738,5.79939866824866
1,10,48,"A",37,"crime","response",386.323000008939,"silence","University pool",43738,5.95667380714121
1,10,48,"A",38,"punishable","response",438.96000000299,"silence","University pool",43739,6.08440829275753
1,10,48,"A",39,"by","response",321.597000002977,"silence","University pool",43739,5.77329920891235
1,10,48,"A",40,"up","response",290.81300000893,"silence","University pool",43740,5.67268044895496
1,10,48,"A",41,"to","response",334.354999999981,"silence","University pool",43740,5.81220330277723
1,10,48,"A",42,"five","response",347.5030000119,"silence","University pool",43740,5.85077329809535
1,10,48,"A",43,"years","response",335.200000008917,"silence","University pool",43741,5.81472736863453
1,10,48,"A",44,"in","response",340.886999999988,"silence","University pool",43741,5.83155104406644
1,10,48,"A",45,"prison","response",375.079000011901,"silence","University pool",43741,5.9271366704817
1,10,48,"A",46,"in","response",314.963999999978,"silence","University pool",43742,5.75245834658017
1,10,48,"A",47,"the","response",268.634000011894,"silence","University pool",43742,5.59334985840103
1,10,48,"A",48,"United","response",403.166000008932,"silence","University pool",43742,5.9993483878269
1,10,48,"A",49,"States.","response",483.380000011937,"silence","University pool",43743,6.18080309383453
1,8,18,"A",1,"in","timeout",6997.65999999997,"lyrical","University pool",43790,8.85333108643724
1,8,18,"A",2,"the","response",343.597000011941,"lyrical","University pool",43790,5.83946945902408
1,8,18,"A",3,"same","response",523.232000005955,"lyrical","University pool",43791,6.26002496036356
1,8,18,"A",4,"animal,","response",366.996000011917,"lyrical","University pool",43791,5.90535094884508
1,8,18,"A",5,"not","response",468.986000008939,"lyrical","University pool",43791,6.15057291727353
1,8,18,"A",6,"all","response",381.524000005971,"lyrical","University pool",43792,5.94417375832894
1,8,18,"A",7,"bites","response",274.704000008933,"lyrical","University pool",43792,5.61569415436737
1,8,18,"A",8,"are","response",293.220000002999,"lyrical","University pool",43792,5.68092318052035
1,8,18,"A",9,"the","response",305.895000008924,"lyrical","University pool",43793,5.72324190584159
1,8,18,"A",10,"same.","response",266.872000005969,"lyrical","University pool",43793,5.58676914272428
1,8,18,"A",11,"A","response",279.931000008946,"lyrical","University pool",43793,5.63454314426127
1,8,18,"A",12,"new","response",335.205000008922,"lyrical","University pool",43794,5.81474228499108
1,8,18,"A",13,"study","response",301.126999999979,"lyrical","University pool",43794,5.70753210267297
1,8,18,"A",14,"finds","response",481.386000005994,"lyrical","University pool",43794,6.17666944309392
1,8,18,"A",15,"that","response",285.13800001191,"lyrical","University pool",43795,5.65297327364465
1,8,18,"A",16,"because","response",335.397000005934,"lyrical","University pool",43795,5.81531490482297
1,8,18,"A",17,"the","response",299.347000006004,"lyrical","University pool",43795,5.70160343562749
1,8,18,"A",18,"force","response",305.98199999996,"lyrical","University pool",43796,5.72352627669267
1,8,18,"A",19,"in","response",322.405000002938,"lyrical","University pool",43796,5.77580851920619
1,8,18,"A",20,"a","response",293.773000002955,"lyrical","University pool",43796,5.68280736027565
1,8,18,"A",21,"muscle","response",289.983000003034,"lyrical","University pool",43797,5.66982230058307
1,8,18,"A",22,"depends","response",267.088000003016,"lyrical","University pool",43797,5.58757819212432
1,8,18,"A",23,"on","response",255.935000002966,"lyrical","University pool",43797,5.5449235060015
1,8,18,"A",24,"how","response",280.180000008899,"lyrical","University pool",43798,5.63543225379973
1,8,18,"A",25,"much","response",254.759000002989,"lyrical","University pool",43798,5.5403180002442
1,8,18,"A",26,"it","response",286.988000008976,"lyrical","University pool",43798,5.65944040307007
1,8,18,"A",27,"is","response",353.130000011879,"lyrical","University pool",43798,5.86683626112614
1,8,18,"A",28,"stretched,","response",327.724000000046,"lyrical","University pool",43799,5.79217179074058
1,8,18,"A",29,"an","response",433.084000008996,"lyrical","University pool",43799,6.07093170458965
1,8,18,"A",30,"animal's","response",331.746000002953,"lyrical","University pool",43800,5.80436961587649
1,8,18,"A",31,"bite","response",406.609000011929,"lyrical","University pool",43800,6.00785203575481
1,8,18,"A",32,"force","response",287.580000011949,"lyrical","University pool",43800,5.66150108244114
1,8,18,"A",33,"depends","response",304.221000005957,"lyrical","University pool",43801,5.71775441099264
1,8,18,"A",34,"on","response",310.550999999978,"lyrical","University pool",43801,5.73834813909344
1,8,18,"A",35,"the","response",240.704000000027,"lyrical","University pool",43801,5.48356796284798
1,8,18,"A",36,"size","response",274.929000003031,"lyrical","University pool",43801,5.61651288252475
1,8,18,"A",37,"of","response",279.272000003024,"lyrical","University pool",43802,5.63218621730996
1,8,18,"A",38,"what","response",259.51800000295,"lyrical","University pool",43802,5.55882606437358
1,8,18,"A",39,"it","response",290.436000011978,"lyrical","University pool",43802,5.67138324225076
1,8,18,"A",40,"is","response",291.027000003029,"lyrical","University pool",43803,5.67341604638293
1,8,18,"A",41,"biting.","response",289.777000011876,"lyrical","University pool",43803,5.66911166169863
1,8,18,"A",42,"The","response",433.030000008992,"lyrical","University pool",43803,6.07080700968789
1,8,18,"A",43,"finding","response",296.387000003015,"lyrical","University pool",43804,5.69166603282112
1,8,18,"A",44,"has","response",329.130000008969,"lyrical","University pool",43804,5.79645280952476
1,8,18,"A",45,"direct","response",333.689000000013,"lyrical","University pool",43804,5.81020942147417
1,8,18,"A",46,"implications","response",290.888000008883,"lyrical","University pool",43805,5.67293831339173
1,8,18,"A",47,"for","response",358.483000000007,"lyrical","University pool",43805,5.8818812391106
1,8,18,"A",48,"ecology","response",309.047000008984,"lyrical","University pool",43805,5.73349336892011
1,8,18,"A",49,"and","response",403.124000006006,"lyrical","University pool",43806,5.9992442069417
1,8,18,"A",50,"evolution.","response",366.781000006013,"lyrical","University pool",43806,5.90476493971138
1,11,52,"A",1,"is","response",382.1280000119,"lyrical","University pool",43823,5.94575563104547
1,11,52,"A",2,"a","response",212.898000005982,"lyrical","University pool",43823,5.36081317780168
1,11,52,"A",3,"risk","response",286.617000008933,"lyrical","University pool",43824,5.65814682978614
1,11,52,"A",4,"factor","response",266.209000002942,"lyrical","University pool",43824,5.58428171456659
1,11,52,"A",5,"for","response",298.499000008916,"lyrical","University pool",43824,5.69876658277316
1,11,52,"A",6,"both","response",268.519000011962,"lyrical","University pool",43825,5.59292167499078
1,11,52,"A",7,"depression","response",346.157000005944,"lyrical","University pool",43825,5.84689242938365
